seqnames	start	end	width	strand	Conc	Conc_TAYN	Conc_Methyl	Fold	p.value	FDR
2	25072114	25072614	501	*	4.34969093338272	4.8768171069451	3.51046717129342	1.00744025320373	0.0112038099676969	0.0306279003899586
1	167897251	167897751	501	*	5.11548904620065	5.49596778996012	4.59725551831206	0.761416970917276	0.0112067772571003	0.0306348611300018
13	12218572	12219072	501	*	5.25924387608188	5.60649197417239	4.80099310691245	0.714871176782433	0.0112116590969737	0.0306470547681393
4	16326296	16326796	501	*	5.51048946387542	5.8218029870639	5.11297119308614	0.638070687370024	0.0112161611958718	0.0306582095077093
6	137830752	137831252	501	*	5.3447867866779	5.69277302433004	4.88524502652845	0.707297547052736	0.0112195585422736	0.0306658207742971
9	119115016	119115516	501	*	5.4749693480015	5.80870776600284	5.04003055210107	0.691706320971096	0.0112197886378151	0.0306658207742971
11	116322681	116323181	501	*	4.46101159026736	5.04733326387911	3.45692637174842	1.07156457493446	0.0112209097845494	0.0306663464040918
5	107923635	107924135	501	*	4.50790605741265	5.0735706642473	3.56429764958253	1.04840601596552	0.0112211549618619	0.0306663464040918
17	14471784	14472284	501	*	4.62281482113328	5.09698315993797	3.91178231496063	0.923119006397372	0.0112214611155327	0.0306663464040918
12	86625127	86625627	501	*	5.53375076031439	5.8427340370639	5.14003314596737	0.641223664784928	0.0112216667723341	0.0306663464040918
14	118248235	118248735	501	*	5.20709397186973	5.57385945591618	4.71408453359209	0.738449415857894	0.0112224551198999	0.0306673490024891
15	58671252	58671752	501	*	5.26175233528272	5.6017397952458	4.81610426210738	0.709029033085136	0.011225821636209	0.0306753965643485
2	24350522	24351022	501	*	4.28078296451989	4.85759526015095	3.3049609112057	1.06970251244179	0.0112264104672506	0.0306758535742446
5	125243612	125244112	501	*	4.71963858169262	5.17139397931603	4.05831195695232	0.89871644639319	0.0112280821709944	0.0306792693581699
2	27267051	27267551	501	*	4.32069652867923	4.90384813442449	3.32611561502712	1.07005924128889	0.0112294034905766	0.0306816801407719
15	50673437	50673937	501	*	5.28543849629958	5.65471561739275	4.78785985381941	0.752377034732843	0.0112298078076637	0.0306816801407719
14	89898020	89898520	501	*	4.76303784476654	5.20710960789237	4.11819279458072	0.877466125728942	0.0112309716168163	0.0306837077217888
12	91719690	91720190	501	*	5.70860972314402	5.99225649898822	5.35520014599895	0.58901104440168	0.0112329092215358	0.0306878491284303
4	45201584	45202084	501	*	5.45240007486215	5.79058271997611	5.0098579435225	0.695249717411959	0.0112357664134465	0.0306927469003733
3	51983983	51984483	501	*	5.06056803715488	5.44992543987898	4.5256337942245	0.792798471641667	0.01123588909466	0.0306927469003733
18	75582077	75582577	501	*	5.54458413535822	5.84397390731437	5.16634528603904	0.621995027784389	0.0112359674447898	0.0306927469003733
8	125905834	125906334	501	*	5.10768207188353	5.47189419916944	4.61929484050798	0.743170541066056	0.0112373242627881	0.0306942595600245
5	111102130	111102630	501	*	5.43268543940842	5.79604459087896	4.94583719399538	0.75239114034723	0.0112374791072596	0.0306942595600245
13	14782794	14783294	501	*	4.9822978777829	5.38237094954601	4.42680647296177	0.807276093958562	0.0112377867141137	0.0306942595600245
3	88120282	88120782	501	*	5.0291212126256	5.40609091930819	4.51740723432734	0.774504386433249	0.0112428363273359	0.0307068991286341
15	37098529	37099029	501	*	4.84425576178267	5.63320984576788	2.96688139493077	1.19873576293435	0.0112447185135713	0.0307108870656477
8	124592768	124593268	501	*	5.02345102073479	5.42244326285254	4.47005340514908	0.793426779448027	0.0112495011831847	0.030722796028678
9	78944592	78945092	501	*	5.10395447029748	5.46321006803834	4.62447458820544	0.731473715002825	0.0112528695304791	0.03073084167716
17	47745907	47746407	501	*	5.31689397158564	6.00155174676516	3.96831757144238	1.16458759747266	0.0112584766103455	0.0307447549876826
19	22765289	22765789	501	*	4.63177450448708	5.10042203605742	3.93321795097556	0.926622275110197	0.0112588093042039	0.0307447549876826
7	140313449	140313949	501	*	3.96932383211705	4.59626141734283	2.83553248650733	1.12161358487046	0.0112596393855871	0.030745867850545
7	127404801	127405301	501	*	5.19892801038751	5.54731219694638	4.73868949180689	0.711650942012572	0.0112606517340728	0.0307474783145579
5	67450362	67450862	501	*	5.71904583245072	6.01523529603711	5.34591119010681	0.608926137914926	0.0112615332360521	0.030748731391604
17	66869574	66870074	501	*	5.27913047970261	5.63700199790739	4.80212269250034	0.732304154816672	0.0112625518680786	0.0307503587833773
5	103885495	103885995	501	*	5.41148936405442	5.73716094464039	4.99019105504581	0.674490314681139	0.0112635833813555	0.0307520212216265
11	85961147	85961647	501	*	5.2626144421529	5.61594295782218	4.79367469703753	0.732509641938384	0.0112644371515301	0.0307531982761815
11	121373346	121373846	501	*	4.70162175906877	5.19973436090498	3.9346148876652	0.954870139331453	0.0112675083287651	0.0307604287894772
5	66147649	66148149	501	*	4.59942706625962	5.12982645220761	3.75172997651576	1.02062266479823	0.0112683004188663	0.0307614370592771
1	36408521	36409021	501	*	5.40160916746638	5.746747758793	4.94703789850115	0.713831773564082	0.0112720491869462	0.030770516413047
2	5358866	5359366	501	*	4.95836885486351	5.34723347301582	4.42436933238675	0.786651010414419	0.0112763277603942	0.0307810412976276
5	115801905	115802405	501	*	4.53082071255501	5.02380126992619	3.77607440360645	0.952275210134729	0.0112772243121916	0.0307823338195595
16	76217108	76217608	501	*	5.72994795449934	6.04073780294653	5.33328521059968	0.645116834322534	0.0112778641910379	0.0307829256558066
6	54755463	54755963	501	*	5.0105525539608	5.40460164833345	4.46667247116138	0.799259628653901	0.0112800033415301	0.0307869292769108
2	156703539	156704039	501	*	4.91010087925746	5.31255979525241	4.34997123944651	0.809041641649822	0.0112801772126279	0.0307869292769108
11	52425031	52425531	501	*	5.32349135709626	5.68115771989552	4.84684943478021	0.724951885386993	0.0112832066856596	0.0307940425366135
10	23379185	23379685	501	*	4.89806501858344	5.29909531005889	4.34071542879454	0.80831314647702	0.0112857333875705	0.0307997831550443
12	109495320	109495820	501	*	5.49919454076898	5.86342406444864	5.01077589529811	0.743393642405481	0.0112862075111472	0.0307999218817688
4	155300278	155300778	501	*	5.55354099340366	5.88957387529102	5.11468467920525	0.695249205371677	0.0112873358132549	0.0308018457763227
8	47529185	47529685	501	*	5.01118731553631	5.38906582504142	4.49778918877384	0.767750477015208	0.0112881451368712	0.0308028991034751
17	22623664	22624164	501	*	6.19494804908436	6.45825461927686	5.8726116113651	0.544228750513082	0.0112905333246002	0.0308082605676849
8	47556311	47556811	501	*	4.77381216850759	5.19822046729134	4.16992346829066	0.85581601294598	0.0112922846274563	0.0308118838394872
4	11564066	11564566	501	*	4.73634046746049	5.16474032602226	4.12427612681923	0.857690358384189	0.0112950666167031	0.0308183190427167
8	112401511	112402011	501	*	4.59893082337941	5.08622978761895	3.85758743845966	0.94456849114778	0.0112964165680522	0.0308208466287142
2	3498924	3499424	501	*	4.58285098467114	5.09388828432994	3.78429801661396	0.977254449812759	0.0112992181339256	0.0308273344236531
18	31987883	31988383	501	*	5.33130896489681	5.68656348324752	4.85895738765999	0.725503235364672	0.0112999303801369	0.0308281217145926
12	116245778	116246278	501	*	4.37722322094994	4.91767684815307	3.50306006950908	1.01859560766877	0.0113029102814364	0.0308348509435169
9	116370932	116371432	501	*	5.08649081243657	5.48144975428074	4.54086606108128	0.790079966836196	0.0113032444953675	0.0308348509435169
13	112460490	112460990	501	*	4.89665211071334	5.33166520426955	4.27088902147497	0.877878086308536	0.0113052850791239	0.0308386246457328
14	113061997	113062497	501	*	4.19466511262878	4.85894763495432	2.92661316842893	1.14723187088732	0.0113054754810127	0.0308386246457328
11	108885281	108885781	501	*	5.26769338847102	5.61021272774781	4.81767027208905	0.703906117004865	0.0113061267117589	0.0308392449365613
4	53041242	53041742	501	*	4.59318580147857	5.06341091718433	3.89108007195701	0.918924295474964	0.0113066561090123	0.030839532873264
7	64580858	64581358	501	*	5.42639266907982	5.81105288495385	4.90033068998668	0.791002336507366	0.011309085789546	0.0308450037223456
11	19827152	19827652	501	*	4.77990030461187	5.24288994572939	4.09396972454996	0.903114853757335	0.0113101641675008	0.0308467886847281
2	132301789	132302289	501	*	5.41590413575759	5.77253577494796	4.94110528843068	0.739294383759053	0.011311840900466	0.0308500022420225
10	44056848	44057348	501	*	4.4880773542789	5.06871381175623	3.50097819231363	1.0632353650182	0.0113121903964845	0.0308500022420225
15	91751962	91752462	501	*	5.44857714063876	5.76369580402177	5.04481775472786	0.660029321845061	0.0113129722101235	0.0308506376034695
15	55610968	55611468	501	*	5.27879353412822	5.63471002921966	4.80526637317483	0.722609719419359	0.01131385620655	0.0308506376034695
9	22566780	22567280	501	*	4.75242572134411	5.18007339105411	4.14190731811539	0.855672387940417	0.0113138659061799	0.0308506376034695
1	6811249	6811749	501	*	4.39603327017587	5.00638724921111	3.31706206294316	1.09891600545901	0.0113141193250496	0.0308506376034695
19	42159473	42159973	501	*	5.12631718312849	4.65505362002474	5.48095828367724	-0.730679508908128	0.0113155952064649	0.0308535057336433
15	27606749	27607249	501	*	5.42700149677134	5.76053859644803	4.99240562361384	0.689006898574307	0.0113161057624393	0.0308537416567007
19	33247803	33248303	501	*	4.85432685375356	5.264910680741	4.27823066249301	0.831242512255082	0.0113184062894889	0.0308588577953419
5	142788377	142788877	501	*	5.24913624814251	5.59338396834361	4.79611445290292	0.712329393875257	0.0113208786478278	0.030864442019255
2	169258776	169259276	501	*	5.73637664257675	6.0424678851276	5.34735359428726	0.623971979021656	0.0113228376039727	0.0308686261737679
15	12552307	12552807	501	*	5.35815600684489	5.68656348324752	4.9322544492321	0.672392340176571	0.0113267186386505	0.0308780498409248
3	51064856	51065356	501	*	4.63894380362477	5.50179532102083	2.17595695965613	1.17763950732566	0.0113290205027692	0.0308831679470627
9	102338398	102338898	501	*	5.34854007854947	5.69228767732454	4.89638698660043	0.70490995620502	0.0113311364073843	0.0308877787588695
17	34610652	34611152	501	*	5.29306075258672	5.92590452316187	4.13907343227018	1.12472277134287	0.0113358788231975	0.0308995486181284
3	96702110	96702610	501	*	4.95945940338897	5.35131988949473	4.41976295400366	0.789986648970335	0.0113377364562831	0.0309026440413387
2	119781584	119782084	501	*	4.36317778708291	4.89346362720299	3.5157757897567	1.01234143917546	0.0113378638226513	0.0309026440413387
17	80551243	80551743	501	*	5.46771028917873	5.79245666070224	5.04796339321351	0.665506770806399	0.0113386387649841	0.0309035986236856
17	70593012	70593512	501	*	5.02167360806836	5.42802564584473	4.45392671967522	0.810666736733219	0.0113416260765871	0.0309105827481724
4	150834485	150834985	501	*	4.2834439283119	4.85548910979001	3.32151611411091	1.05551662650956	0.0113435983354369	0.0309148000180304
15	16850671	16851171	501	*	4.80552781319431	5.22700077773467	4.20760761583835	0.840609277454066	0.0113468200028914	0.0309224218678049
3	131277704	131278204	501	*	4.89149046528044	5.31252934771168	4.29444978056357	0.839849068088434	0.0113524201070754	0.0309365246339511
11	108959763	108960263	501	*	5.49213804144178	5.81052092055535	5.08298994388305	0.657648241618083	0.0113540039669649	0.0309396820705666
6	85209005	85209505	501	*	5.12299569193171	5.5235396943371	4.56659055491582	0.79853951875577	0.0113561945194374	0.0309444924472092
1	139084455	139084955	501	*	4.49454087960287	5.03297372122661	3.62575112809335	1.02238461349361	0.0113575287566816	0.0309465286642018
11	86039507	86040007	501	*	4.71649247758952	5.15670804414427	4.07981598603975	0.87602630043166	0.0113577923941771	0.0309465286642018
9	64314293	64314793	501	*	4.88741316285673	5.29297562497056	4.32121607077496	0.818369320356674	0.0113590994934622	0.0309489311930948
14	118917455	118917955	501	*	4.75229580928683	5.20859247087417	4.08109692405527	0.895560712144028	0.0113608526580511	0.0309525488432909
11	78208678	78209178	501	*	4.7712611028114	4.1002479811488	5.2274727306499	-0.906635490723229	0.0113692407707018	0.0309742424067161
8	31180732	31181232	501	*	4.41779251405593	4.99178978541973	3.45019684963953	1.06908921861512	0.0113717540744591	0.0309799296761342
4	12676199	12676699	501	*	5.06412834931944	5.44708275594993	4.54126781844807	0.787573441988932	0.0113737213930608	0.0309823536950047
14	106016936	106017436	501	*	5.21904572001764	5.57814853877018	4.73983904003658	0.735544634255623	0.0113738553742037	0.0309823536950047
8	122201108	122201608	501	*	5.03837218986511	5.41997395169809	4.5180425687515	0.785690481348963	0.0113742097512816	0.0309823536950047
17	33829423	33829923	501	*	4.26732749435281	4.91132096370584	3.07419202553927	1.13654507160047	0.0113743470480142	0.0309823536950047
11	59000637	59001137	501	*	5.73217108578497	6.04288901623637	5.33562577038907	0.639165471404511	0.0113759152140193	0.0309854652510926
7	130369365	130369865	501	*	5.31538227973286	5.66221627541793	4.85785497277254	0.717066635122406	0.0113765718106652	0.0309860937547982
19	41785947	41786447	501	*	5.20680179973325	5.57116447737537	4.71814267202319	0.742561884764852	0.0113773507482051	0.0309868514191027
12	104791533	104792033	501	*	4.72070305653493	5.16055827370868	4.08478642218029	0.881656006350204	0.0113777017077933	0.0309868514191027
14	28863856	28864356	501	*	4.99541004476421	5.38222779453834	4.46528317572774	0.783956326625141	0.0113795830587562	0.030989963074132
17	34543585	34544085	501	*	4.27795242660371	4.86088491653885	3.28402537650234	1.07139806382239	0.0113796960457614	0.030989963074132
4	118541706	118542206	501	*	5.57943857112827	5.89040684855092	5.18248441984641	0.655746843625065	0.0113816010252616	0.0309939908458499
5	119138233	119138733	501	*	5.22099596383711	5.59216313481404	4.71996407926211	0.762339413250387	0.0113822628231164	0.0309946330525959
19	4112088	4112588	501	*	5.37212669502161	5.73579249435346	4.88472547237216	0.735809128910109	0.0113838348461248	0.0309972954353527
4	103271540	103272040	501	*	3.85108084035993	4.62546001390081	2.06294609204647	1.19502763383046	0.0113840925459221	0.0309972954353527
10	126829855	126830355	501	*	4.12413321320212	4.79509723921812	2.83029153501325	1.15114864879833	0.0113885012945983	0.0310081394888061
18	38726535	38727035	501	*	4.98596624975944	5.4145987071601	4.37342336111041	0.847101685900623	0.0113892365070835	0.0310089809528499
1	54867973	54868473	501	*	4.62386627467582	5.15876105170386	3.7644185834818	1.01458803626188	0.0113898450636701	0.0310094775262974
3	86795749	86796249	501	*	5.57109944739949	5.8810906022614	5.17573995509064	0.640331542788219	0.0113907318354847	0.031010427821145
5	106221893	106222393	501	*	5.11439102749891	5.51456883198069	4.55869648883437	0.805506354978023	0.0113910464769672	0.031010427821145
7	139403715	139404215	501	*	4.75145815384844	5.21382351421242	4.06691094011579	0.912835178216469	0.0113918335592742	0.0310114102762344
16	31892340	31892840	501	*	5.11489502229468	5.48140467912709	4.62234973194302	0.7522687887046	0.0113934407112412	0.0310141950723947
8	31100684	31101184	501	*	4.9780402407937	5.39257267884314	4.39408733240245	0.821292945342649	0.0113937090070528	0.0310141950723947
19	43854620	43855120	501	*	4.60988608279798	5.11672473385952	3.82168797353039	0.968515517053161	0.0113982614729767	0.031024329521068
2	172862432	172862932	501	*	5.28197213224149	5.63036944833499	4.82171061648745	0.710941462317785	0.011398284857506	0.031024329521068
12	108394700	108395200	501	*	5.58778710192047	5.91796925064564	5.15888702943771	0.670504713755026	0.0113996519013592	0.0310268897770105
7	68181659	68182159	501	*	5.62664279183102	5.93608928069116	5.2321709589679	0.637788141906095	0.0114018642103738	0.0310314273931748
19	29581495	29581995	501	*	5.11203457077108	5.47254876111805	4.63030097708972	0.745517304778081	0.0114021720212735	0.0310314273931748
