chr start stop ROI
14113321 15 103624501 103624650 ID_32493
14114359 15 103780201 103780350 ID_32494
14114360 15 103780351 103780500 ID_32495
14114361 15 103780501 103780650 ID_32496
14114366 15 103781251 103781400 ID_32497
14114405 15 103787101 103787250 ID_32498
14114406 15 103787251 103787400 ID_32499
14136390 16 3041101 3041250 ID_32500
14136391 16 3041251 3041400 ID_32501
14136392 16 3041401 3041550 ID_32502
14136398 16 3042301 3042450 ID_32503
14136423 16 3046051 3046200 ID_32504
14136424 16 3046201 3046350 ID_32505
14136425 16 3046351 3046500 ID_32506
14136745 16 3094351 3094500 ID_32507
14136824 16 3106201 3106350 ID_32508
14136825 16 3106351 3106500 ID_32509
14136826 16 3106501 3106650 ID_32510
14136827 16 3106651 3106800 ID_32511
14136828 16 3106801 3106950 ID_32512
14136883 16 3115051 3115200 ID_32513
14136890 16 3116101 3116250 ID_32514
14136891 16 3116251 3116400 ID_32515
14136892 16 3116401 3116550 ID_32516
14136992 16 3131401 3131550 ID_32517
14136993 16 3131551 3131700 ID_32518
14137073 16 3143551 3143700 ID_32519
14137074 16 3143701 3143850 ID_32520
14137749 16 3244951 3245100 ID_32521
14137797 16 3252151 3252300 ID_32522
14137798 16 3252301 3252450 ID_32523
14138349 16 3334951 3335100 ID_32524
14138350 16 3335101 3335250 ID_32525
14138367 16 3337651 3337800 ID_32526
14138419 16 3345451 3345600 ID_32527
14138447 16 3349651 3349800 ID_32528
14138448 16 3349801 3349950 ID_32529
14138449 16 3349951 3350100 ID_32530
14138451 16 3350251 3350400 ID_32531
14138458 16 3351301 3351450 ID_32532
14138460 16 3351601 3351750 ID_32533
14138461 16 3351751 3351900 ID_32534
14138462 16 3351901 3352050 ID_32535
14138514 16 3359701 3359850 ID_32536
14138515 16 3359851 3360000 ID_32537
14138516 16 3360001 3360150 ID_32538
14138517 16 3360151 3360300 ID_32539
14138518 16 3360301 3360450 ID_32540
14138519 16 3360451 3360600 ID_32541
14138523 16 3361051 3361200 ID_32542
14139557 16 3516151 3516300 ID_32543
14139558 16 3516301 3516450 ID_32544
14139592 16 3521401 3521550 ID_32545
14139593 16 3521551 3521700 ID_32546
14139759 16 3546451 3546600 ID_32547
14139788 16 3550801 3550950 ID_32548
14139789 16 3550951 3551100 ID_32549
14140202 16 3612901 3613050 ID_32550
14140203 16 3613051 3613200 ID_32551
14140335 16 3632851 3633000 ID_32552
14141488 16 3805801 3805950 ID_32553
14141489 16 3805951 3806100 ID_32554
14141657 16 3831151 3831300 ID_32555
14142612 16 3974401 3974550 ID_32556
14142613 16 3974551 3974700 ID_32557
14142614 16 3974701 3974850 ID_32558
14143777 16 4149151 4149300 ID_32559
14144574 16 4268701 4268850 ID_32560
14144575 16 4268851 4269000 ID_32561
14145074 16 4343701 4343850 ID_32562
14145075 16 4343851 4344000 ID_32563
14145369 16 4387951 4388100 ID_32564
14145370 16 4388101 4388250 ID_32565
14147313 16 4679551 4679700 ID_32566
14147624 16 4726201 4726350 ID_32567
14147739 16 4743451 4743600 ID_32568
14147740 16 4743601 4743750 ID_32569
14147777 16 4749151 4749300 ID_32570
14147778 16 4749301 4749450 ID_32571
14147783 16 4750051 4750200 ID_32572
14148144 16 4804201 4804350 ID_32573
14148146 16 4804501 4804650 ID_32574
14149020 16 4935601 4935750 ID_32575
14149021 16 4935751 4935900 ID_32576
14151451 16 5300251 5300400 ID_32577
14151453 16 5300551 5300700 ID_32578
14152713 16 5489551 5489700 ID_32579
14163043 16 7039051 7039200 ID_32580
14164670 16 7283101 7283250 ID_32581
14164671 16 7283251 7283400 ID_32582
14167503 16 7708051 7708200 ID_32583
14169676 16 8034001 8034150 ID_32584
14169677 16 8034151 8034300 ID_32585
14169714 16 8039701 8039850 ID_32586
14169715 16 8039851 8040000 ID_32587
14169716 16 8040001 8040150 ID_32588
14170085 16 8095351 8095500 ID_32589
14170450 16 8150101 8150250 ID_32590
14170451 16 8150251 8150400 ID_32591
14170763 16 8197051 8197200 ID_32592
14170764 16 8197201 8197350 ID_32593
14171338 16 8283301 8283450 ID_32594
14171450 16 8300101 8300250 ID_32595
14171879 16 8364451 8364600 ID_32596
14172522 16 8460901 8461050 ID_32597
14172523 16 8461051 8461200 ID_32598
14172524 16 8461201 8461350 ID_32599
14172804 16 8503201 8503350 ID_32600
14172805 16 8503351 8503500 ID_32601
14172912 16 8519401 8519550 ID_32602
14172913 16 8519551 8519700 ID_32603
14173122 16 8550901 8551050 ID_32604
14173775 16 8648851 8649000 ID_32605
14173776 16 8649001 8649150 ID_32606
14174235 16 8717851 8718000 ID_32607
14174288 16 8725801 8725950 ID_32608
14174695 16 8786851 8787000 ID_32609
14175840 16 8958601 8958750 ID_32610
14175873 16 8963551 8963700 ID_32611
14175874 16 8963701 8963850 ID_32612
14175875 16 8963851 8964000 ID_32613
14176370 16 9038101 9038250 ID_32614
14176581 16 9069751 9069900 ID_32615
14176582 16 9069901 9070050 ID_32616
14179032 16 9437401 9437550 ID_32617
14179033 16 9437551 9437700 ID_32618
14181036 16 9738001 9738150 ID_32619
14181037 16 9738151 9738300 ID_32620
14185399 16 10392451 10392600 ID_32621
14185526 16 10411501 10411650 ID_32622
14186456 16 10551001 10551150 ID_32623
14186457 16 10551151 10551300 ID_32624
14186542 16 10563901 10564050 ID_32625
14186543 16 10564051 10564200 ID_32626
14186544 16 10564201 10564350 ID_32627
14186545 16 10564351 10564500 ID_32628
14188268 16 10822801 10822950 ID_32629
14188269 16 10822951 10823100 ID_32630
14189073 16 10943551 10943700 ID_32631
14189074 16 10943701 10943850 ID_32632
14189075 16 10943851 10944000 ID_32633
14190408 16 11143801 11143950 ID_32634
14190409 16 11143951 11144100 ID_32635
14190410 16 11144101 11144250 ID_32636
14190411 16 11144251 11144400 ID_32637
14191666 16 11332501 11332650 ID_32638
14192141 16 11403751 11403900 ID_32639
14193152 16 11555401 11555550 ID_32640
14193218 16 11565301 11565450 ID_32641
14193387 16 11590651 11590800 ID_32642
14193984 16 11680201 11680350 ID_32643
14193985 16 11680351 11680500 ID_32644
14193991 16 11681251 11681400 ID_32645
14196394 16 12041701 12041850 ID_32646
14198381 16 12339751 12339900 ID_32647
14198382 16 12339901 12340050 ID_32648
14198383 16 12340051 12340200 ID_32649
14198384 16 12340201 12340350 ID_32650
14198387 16 12340651 12340800 ID_32651
14198388 16 12340801 12340950 ID_32652
14198389 16 12340951 12341100 ID_32653
14201358 16 12786301 12786450 ID_32654
14202632 16 12977401 12977550 ID_32655
14202633 16 12977551 12977700 ID_32656
14202634 16 12977701 12977850 ID_32657
14202644 16 12979201 12979350 ID_32658
14203448 16 13099801 13099950 ID_32659
14203449 16 13099951 13100100 ID_32660
14203486 16 13105501 13105650 ID_32661
14203492 16 13106401 13106550 ID_32662
14203493 16 13106551 13106700 ID_32663
14203494 16 13106701 13106850 ID_32664
14203495 16 13106851 13107000 ID_32665
14203517 16 13110151 13110300 ID_32666
14204026 16 13186501 13186650 ID_32667
14204587 16 13270651 13270800 ID_32668
14205994 16 13481701 13481850 ID_32669
14206187 16 13510651 13510800 ID_32670
14207421 16 13695751 13695900 ID_32671
14208283 16 13825051 13825200 ID_32672
14208284 16 13825201 13825350 ID_32673
14208285 16 13825351 13825500 ID_32674
14209120 16 13950601 13950750 ID_32675
14209121 16 13950751 13950900 ID_32676
14210136 16 14103001 14103150 ID_32677
14214019 16 14685451 14685600 ID_32678
14214128 16 14701801 14701950 ID_32679
14214906 16 14818501 14818650 ID_32680
14215868 16 14962801 14962950 ID_32681
14217981 16 15279751 15279900 ID_32682
14217982 16 15279901 15280050 ID_32683
14218004 16 15283201 15283350 ID_32684
14218005 16 15283351 15283500 ID_32685
14218156 16 15306001 15306150 ID_32686
14218157 16 15306151 15306300 ID_32687
14219468 16 15502801 15502950 ID_32688
14219469 16 15502951 15503100 ID_32689
14219470 16 15503101 15503250 ID_32690
14219471 16 15503251 15503400 ID_32691
14219475 16 15503851 15504000 ID_32692
14219476 16 15504001 15504150 ID_32693
14219514 16 15509701 15509850 ID_32694
14219515 16 15509851 15510000 ID_32695
14221088 16 15745801 15745950 ID_32696
14221619 16 15825451 15825600 ID_32697
14221742 16 15843901 15844050 ID_32698
14221743 16 15844051 15844200 ID_32699
14222951 16 16025251 16025400 ID_32700
14222952 16 16025401 16025550 ID_32701
14222962 16 16026901 16027050 ID_32702
14222963 16 16027051 16027200 ID_32703
14224440 16 16248601 16248750 ID_32704
14224441 16 16248751 16248900 ID_32705
14224442 16 16248901 16249050 ID_32706
14224937 16 16323151 16323300 ID_32707
14225831 16 16457251 16457400 ID_32708
14226265 16 16522351 16522500 ID_32709
14227216 16 16665001 16665150 ID_32710
14228247 16 16819651 16819800 ID_32711
14228248 16 16819801 16819950 ID_32712
14228249 16 16819951 16820100 ID_32713
14229014 16 16934701 16934850 ID_32714
14229015 16 16934851 16935000 ID_32715
14229016 16 16935001 16935150 ID_32716
14229017 16 16935151 16935300 ID_32717
14229045 16 16939351 16939500 ID_32718
14229046 16 16939501 16939650 ID_32719
14229231 16 16967251 16967400 ID_32720
14229344 16 16984201 16984350 ID_32721
14230424 16 17146201 17146350 ID_32722
14230425 16 17146351 17146500 ID_32723
14230426 16 17146501 17146650 ID_32724
14230430 16 17147101 17147250 ID_32725
14231144 16 17254201 17254350 ID_32726
14231372 16 17288401 17288550 ID_32727
14231373 16 17288551 17288700 ID_32728
14235189 16 17860951 17861100 ID_32729
14235190 16 17861101 17861250 ID_32730
14235442 16 17898901 17899050 ID_32731
14235443 16 17899051 17899200 ID_32732
14235547 16 17914651 17914800 ID_32733
14235548 16 17914801 17914950 ID_32734
14235639 16 17928451 17928600 ID_32735
14235799 16 17952451 17952600 ID_32736
14235800 16 17952601 17952750 ID_32737
14235801 16 17952751 17952900 ID_32738
14235822 16 17955901 17956050 ID_32739
14235963 16 17977051 17977200 ID_32740
14236064 16 17992201 17992350 ID_32741
14236065 16 17992351 17992500 ID_32742
14236195 16 18011851 18012000 ID_32743
14236196 16 18012001 18012150 ID_32744
14236197 16 18012151 18012300 ID_32745
14237282 16 18174901 18175050 ID_32746
14237636 16 18228001 18228150 ID_32747
14237637 16 18228151 18228300 ID_32748
14237915 16 18269851 18270000 ID_32749
14238010 16 18284101 18284250 ID_32750
14238011 16 18284251 18284400 ID_32751
14238219 16 18315451 18315600 ID_32752
14238407 16 18343651 18343800 ID_32753
14238488 16 18355801 18355950 ID_32754
14238766 16 18397501 18397650 ID_32755
14238806 16 18403501 18403650 ID_32756
14240224 16 18616201 18616350 ID_32757
14240225 16 18616351 18616500 ID_32758
14240585 16 18670351 18670500 ID_32759
14240586 16 18670501 18670650 ID_32760
14242621 16 18975751 18975900 ID_32761
14242622 16 18975901 18976050 ID_32762
14242626 16 18976501 18976650 ID_32763
14244772 16 19298401 19298550 ID_32764
14244773 16 19298551 19298700 ID_32765
14244774 16 19298701 19298850 ID_32766
14245603 16 19423051 19423200 ID_32767
14246737 16 19593151 19593300 ID_32768
14246738 16 19593301 19593450 ID_32769
14246739 16 19593451 19593600 ID_32770
14246792 16 19601401 19601550 ID_32771
14246793 16 19601551 19601700 ID_32772
14246794 16 19601701 19601850 ID_32773
14246795 16 19601851 19602000 ID_32774
14247032 16 19637401 19637550 ID_32775
14247101 16 19647751 19647900 ID_32776
14247102 16 19647901 19648050 ID_32777
14247103 16 19648051 19648200 ID_32778
14247129 16 19651951 19652100 ID_32779
14247130 16 19652101 19652250 ID_32780
14247131 16 19652251 19652400 ID_32781
14247132 16 19652401 19652550 ID_32782
14248973 16 19928551 19928700 ID_32783
14249732 16 20042401 20042550 ID_32784
14249733 16 20042551 20042700 ID_32785
14249737 16 20043151 20043300 ID_32786
14249738 16 20043301 20043450 ID_32787
14249739 16 20043451 20043600 ID_32788
14249889 16 20065951 20066100 ID_32789
14250510 16 20159101 20159250 ID_32790
14250638 16 20178301 20178450 ID_32791
14251232 16 20267401 20267550 ID_32792
14251629 16 20326951 20327100 ID_32793
14251839 16 20358451 20358600 ID_32794
14251840 16 20358601 20358750 ID_32795
14252449 16 20449951 20450100 ID_32796
14252957 16 20526151 20526300 ID_32797
14253267 16 20572651 20572800 ID_32798
14253268 16 20572801 20572950 ID_32799
14253269 16 20572951 20573100 ID_32800
14253307 16 20578651 20578800 ID_32801
14253308 16 20578801 20578950 ID_32802
14253313 16 20579551 20579700 ID_32803
14253314 16 20579701 20579850 ID_32804
14253315 16 20579851 20580000 ID_32805
14253517 16 20610151 20610300 ID_32806
14254220 16 20715601 20715750 ID_32807
14255240 16 20868601 20868750 ID_32808
14256816 16 21105001 21105150 ID_32809
14256817 16 21105151 21105300 ID_32810
14256818 16 21105301 21105450 ID_32811
14256819 16 21105451 21105600 ID_32812
14256824 16 21106201 21106350 ID_32813
14256825 16 21106351 21106500 ID_32814
14256826 16 21106501 21106650 ID_32815
14257156 16 21156001 21156150 ID_32816
14257546 16 21214501 21214650 ID_32817
14257896 16 21267001 21267150 ID_32818
14257897 16 21267151 21267300 ID_32819
14258165 16 21307351 21307500 ID_32820
14258397 16 21342151 21342300 ID_32821
14258398 16 21342301 21342450 ID_32822
14258434 16 21347701 21347850 ID_32823
14259068 16 21442801 21442950 ID_32824
14260101 16 21597751 21597900 ID_32825
14260271 16 21623251 21623400 ID_32826
14260674 16 21683701 21683850 ID_32827
14260675 16 21683851 21684000 ID_32828
14260676 16 21684001 21684150 ID_32829
14260799 16 21702451 21702600 ID_32830
14260800 16 21702601 21702750 ID_32831
14262430 16 21947101 21947250 ID_32832
14262670 16 21983101 21983250 ID_32833
14263006 16 22033501 22033650 ID_32834
14263007 16 22033651 22033800 ID_32835
14263017 16 22035151 22035300 ID_32836
14263018 16 22035301 22035450 ID_32837
14263019 16 22035451 22035600 ID_32838
14263020 16 22035601 22035750 ID_32839
14263858 16 22161301 22161450 ID_32840
14263873 16 22163551 22163700 ID_32841
14264066 16 22192501 22192650 ID_32842
14264631 16 22277251 22277400 ID_32843
14264632 16 22277401 22277550 ID_32844
14264633 16 22277551 22277700 ID_32845
14265849 16 22459951 22460100 ID_32846
14266520 16 22560601 22560750 ID_32847
14266521 16 22560751 22560900 ID_32848
14266535 16 22562851 22563000 ID_32849
14266536 16 22563001 22563150 ID_32850
14266993 16 22631551 22631700 ID_32851
14267183 16 22660051 22660200 ID_32852
14268046 16 22789501 22789650 ID_32853
14268907 16 22918651 22918800 ID_32854
14268908 16 22918801 22918950 ID_32855
14269318 16 22980301 22980450 ID_32856
14269319 16 22980451 22980600 ID_32857
14269320 16 22980601 22980750 ID_32858
14269335 16 22982851 22983000 ID_32859
14270771 16 23198251 23198400 ID_32860
14272054 16 23390701 23390850 ID_32861
14272214 16 23414701 23414850 ID_32862
14272400 16 23442601 23442750 ID_32863
14273107 16 23548651 23548800 ID_32864
14273872 16 23663401 23663550 ID_32865
14273873 16 23663551 23663700 ID_32866
14274084 16 23695201 23695350 ID_32867
14275632 16 23927401 23927550 ID_32868
14275633 16 23927551 23927700 ID_32869
14276218 16 24015301 24015450 ID_32870
14279364 16 24487201 24487350 ID_32871
14279365 16 24487351 24487500 ID_32872
14279366 16 24487501 24487650 ID_32873
14286609 16 25573951 25574100 ID_32874
14286610 16 25574101 25574250 ID_32875
14287902 16 25767901 25768050 ID_32876
14287947 16 25774651 25774800 ID_32877
14287948 16 25774801 25774950 ID_32878
14289493 16 26006551 26006700 ID_32879
14289652 16 26030401 26030550 ID_32880
14290154 16 26105701 26105850 ID_32881
14290155 16 26105851 26106000 ID_32882
14291013 16 26234551 26234700 ID_32883
14291471 16 26303251 26303400 ID_32884
14292215 16 26414851 26415000 ID_32885
14296616 16 27075001 27075150 ID_32886
14296702 16 27087901 27088050 ID_32887
14296995 16 27131851 27132000 ID_32888
14297007 16 27133651 27133800 ID_32889
14297008 16 27133801 27133950 ID_32890
14297009 16 27133951 27134100 ID_32891
14298943 16 27424051 27424200 ID_32892
14298944 16 27424201 27424350 ID_32893
14298948 16 27424801 27424950 ID_32894
14301022 16 27735901 27736050 ID_32895
14301023 16 27736051 27736200 ID_32896
14301934 16 27872701 27872850 ID_32897
14301935 16 27872851 27873000 ID_32898
14302237 16 27918151 27918300 ID_32899
14302238 16 27918301 27918450 ID_32900
14302239 16 27918451 27918600 ID_32901
14302251 16 27920251 27920400 ID_32902
14302252 16 27920401 27920550 ID_32903
14304177 16 28209151 28209300 ID_32904
14306021 16 28485751 28485900 ID_32905
14308109 16 28798951 28799100 ID_32906
14308308 16 28828801 28828950 ID_32907
14308309 16 28828951 28829100 ID_32908
14308797 16 28902151 28902300 ID_32909
14310038 16 29088301 29088450 ID_32910
14310259 16 29121451 29121600 ID_32911
14312611 16 29474251 29474400 ID_32912
14312889 16 29515951 29516100 ID_32913
14312890 16 29516101 29516250 ID_32914
14312891 16 29516251 29516400 ID_32915
14316151 16 30005251 30005400 ID_32916
14316887 16 30115651 30115800 ID_32917
14317398 16 30192301 30192450 ID_32918
14317399 16 30192451 30192600 ID_32919
14317480 16 30204601 30204750 ID_32920
14317481 16 30204751 30204900 ID_32921
14317648 16 30229801 30229950 ID_32922
14319273 16 30473551 30473700 ID_32923
14319467 16 30502651 30502800 ID_32924
14319694 16 30536701 30536850 ID_32925
14319695 16 30536851 30537000 ID_32926
14319985 16 30580351 30580500 ID_32927
14319986 16 30580501 30580650 ID_32928
14320496 16 30657001 30657150 ID_32929
14323370 16 31088101 31088250 ID_32930
14323866 16 31162501 31162650 ID_32931
14323867 16 31162651 31162800 ID_32932
14323868 16 31162801 31162950 ID_32933
14323869 16 31162951 31163100 ID_32934
14323870 16 31163101 31163250 ID_32935
14324072 16 31193401 31193550 ID_32936
14324073 16 31193551 31193700 ID_32937
14324074 16 31193701 31193850 ID_32938
14324075 16 31193851 31194000 ID_32939
14324275 16 31223851 31224000 ID_32940
14325176 16 31359001 31359150 ID_32941
14326265 16 31522351 31522500 ID_32942
14326266 16 31522501 31522650 ID_32943
14326439 16 31548451 31548600 ID_32944
14326440 16 31548601 31548750 ID_32945
14326441 16 31548751 31548900 ID_32946
14326640 16 31578601 31578750 ID_32947
14328965 16 31927351 31927500 ID_32948
14329250 16 31970101 31970250 ID_32949
